source,rel,target
Compound::DB00374,DOWNREGULATES_CG,Gene::8061
Compound::DB00631,DOWNREGULATES_CG,Gene::332
Compound::DB00641,DOWNREGULATES_CG,Gene::5054
Compound::DB00671,DOWNREGULATES_CG,Gene::4282
Compound::DB08865,DOWNREGULATES_CG,Gene::55052
Compound::DB06287,DOWNREGULATES_CG,Gene::51182
Compound::DB01074,DOWNREGULATES_CG,Gene::4615
Compound::DB08860,DOWNREGULATES_CG,Gene::5888
Compound::DB01166,DOWNREGULATES_CG,Gene::57761
Compound::DB04573,DOWNREGULATES_CG,Gene::22926
Compound::DB00855,DOWNREGULATES_CG,Gene::6182
Compound::DB00970,DOWNREGULATES_CG,Gene::2146
Compound::DB08912,DOWNREGULATES_CG,Gene::10589
Compound::DB00857,DOWNREGULATES_CG,Gene::5720
Compound::DB09020,DOWNREGULATES_CG,Gene::51337
Compound::DB00928,DOWNREGULATES_CG,Gene::203068
Compound::DB01024,DOWNREGULATES_CG,Gene::890
Compound::DB08604,DOWNREGULATES_CG,Gene::1429
Compound::DB00715,DOWNREGULATES_CG,Gene::3028
Compound::DB01204,DOWNREGULATES_CG,Gene::1983
Compound::DB09020,DOWNREGULATES_CG,Gene::1351
Compound::DB01034,DOWNREGULATES_CG,Gene::29082
Compound::DB00544,DOWNREGULATES_CG,Gene::347902
Compound::DB00622,DOWNREGULATES_CG,Gene::8318
Compound::DB00206,DOWNREGULATES_CG,Gene::54512
Compound::DB01229,DOWNREGULATES_CG,Gene::51324
Compound::DB00588,DOWNREGULATES_CG,Gene::1643
Compound::DB00694,DOWNREGULATES_CG,Gene::10668
Compound::DB01254,DOWNREGULATES_CG,Gene::5393
Compound::DB00631,DOWNREGULATES_CG,Gene::29127
Compound::DB00547,DOWNREGULATES_CG,Gene::7358
Compound::DB00305,DOWNREGULATES_CG,Gene::9493
Compound::DB00755,DOWNREGULATES_CG,Gene::5096
Compound::DB08865,DOWNREGULATES_CG,Gene::2146
Compound::DB08901,DOWNREGULATES_CG,Gene::2014
Compound::DB01032,DOWNREGULATES_CG,Gene::5255
Compound::DB01074,DOWNREGULATES_CG,Gene::51805
Compound::DB06803,DOWNREGULATES_CG,Gene::7419
Compound::DB00783,DOWNREGULATES_CG,Gene::10206
Compound::DB00715,DOWNREGULATES_CG,Gene::4173
Compound::DB00288,DOWNREGULATES_CG,Gene::39
Compound::DB01179,DOWNREGULATES_CG,Gene::582
Compound::DB00367,DOWNREGULATES_CG,Gene::29902
Compound::DB01177,DOWNREGULATES_CG,Gene::216
Compound::DB00252,DOWNREGULATES_CG,Gene::55748
Compound::DB01104,DOWNREGULATES_CG,Gene::9833
Compound::DB00367,DOWNREGULATES_CG,Gene::11340
Compound::DB08865,DOWNREGULATES_CG,Gene::53838
Compound::DB08916,DOWNREGULATES_CG,Gene::3276
Compound::DB00445,DOWNREGULATES_CG,Gene::4792
Compound::DB01137,DOWNREGULATES_CG,Gene::5566
Compound::DB01030,DOWNREGULATES_CG,Gene::23397
Compound::DB00305,DOWNREGULATES_CG,Gene::79902
Compound::DB00188,DOWNREGULATES_CG,Gene::10273
Compound::DB00679,DOWNREGULATES_CG,Gene::51021
Compound::DB00445,DOWNREGULATES_CG,Gene::23212
Compound::DB00170,DOWNREGULATES_CG,Gene::1267
Compound::DB00317,DOWNREGULATES_CG,Gene::8061
Compound::DB01024,DOWNREGULATES_CG,Gene::55038
Compound::DB01103,DOWNREGULATES_CG,Gene::56954
Compound::DB00758,DOWNREGULATES_CG,Gene::5715
Compound::DB00441,DOWNREGULATES_CG,Gene::83743
Compound::DB06803,DOWNREGULATES_CG,Gene::3303
Compound::DB00982,DOWNREGULATES_CG,Gene::207
Compound::DB01273,DOWNREGULATES_CG,Gene::5702
Compound::DB00843,DOWNREGULATES_CG,Gene::1861
Compound::DB00412,DOWNREGULATES_CG,Gene::8243
Compound::DB08865,DOWNREGULATES_CG,Gene::80758
Compound::DB00867,DOWNREGULATES_CG,Gene::10099
Compound::DB04865,DOWNREGULATES_CG,Gene::7846
Compound::DB01254,DOWNREGULATES_CG,Gene::10051
Compound::DB00159,DOWNREGULATES_CG,Gene::22905
Compound::DB01092,DOWNREGULATES_CG,Gene::80349
Compound::DB00561,DOWNREGULATES_CG,Gene::10221
Compound::DB00679,DOWNREGULATES_CG,Gene::3066
Compound::DB00624,DOWNREGULATES_CG,Gene::1802
Compound::DB00305,DOWNREGULATES_CG,Gene::55131
Compound::DB00367,DOWNREGULATES_CG,Gene::3329
Compound::DB08877,DOWNREGULATES_CG,Gene::3300
Compound::DB01299,DOWNREGULATES_CG,Gene::51382
Compound::DB08881,DOWNREGULATES_CG,Gene::831
Compound::DB08916,DOWNREGULATES_CG,Gene::390
Compound::DB01067,DOWNREGULATES_CG,Gene::56654
Compound::DB01074,DOWNREGULATES_CG,Gene::5982
Compound::DB01024,DOWNREGULATES_CG,Gene::3329
Compound::DB08881,DOWNREGULATES_CG,Gene::4927
Compound::DB04570,DOWNREGULATES_CG,Gene::3682
Compound::DB00878,DOWNREGULATES_CG,Gene::10775
Compound::DB00982,DOWNREGULATES_CG,Gene::55699
Compound::DB00810,DOWNREGULATES_CG,Gene::25987
Compound::DB08865,DOWNREGULATES_CG,Gene::4953
Compound::DB00477,DOWNREGULATES_CG,Gene::8318
Compound::DB00501,DOWNREGULATES_CG,Gene::51495
Compound::DB00591,DOWNREGULATES_CG,Gene::10190
Compound::DB01590,DOWNREGULATES_CG,Gene::3028
Compound::DB00585,DOWNREGULATES_CG,Gene::10434
Compound::DB00669,DOWNREGULATES_CG,Gene::79094
Compound::DB01199,DOWNREGULATES_CG,Gene::5720
Compound::DB00188,DOWNREGULATES_CG,Gene::5037
Compound::DB00091,DOWNREGULATES_CG,Gene::5050
Compound::DB01179,DOWNREGULATES_CG,Gene::5985
Compound::DB00481,DOWNREGULATES_CG,Gene::9928
Compound::DB09020,DOWNREGULATES_CG,Gene::310
Compound::DB00741,DOWNREGULATES_CG,Gene::9289
Compound::DB06287,DOWNREGULATES_CG,Gene::1977
Compound::DB00903,DOWNREGULATES_CG,Gene::9847
Compound::DB01092,DOWNREGULATES_CG,Gene::51734
Compound::DB00136,DOWNREGULATES_CG,Gene::23076
Compound::DB00846,DOWNREGULATES_CG,Gene::7431
Compound::DB00444,DOWNREGULATES_CG,Gene::55775
Compound::DB01406,DOWNREGULATES_CG,Gene::56992
Compound::DB01176,DOWNREGULATES_CG,Gene::29978
Compound::DB06287,DOWNREGULATES_CG,Gene::9775
Compound::DB00206,DOWNREGULATES_CG,Gene::983
Compound::DB00361,DOWNREGULATES_CG,Gene::51495
Compound::DB00877,DOWNREGULATES_CG,Gene::26520
Compound::DB06287,DOWNREGULATES_CG,Gene::10969
Compound::DB01119,DOWNREGULATES_CG,Gene::54205
Compound::DB01590,DOWNREGULATES_CG,Gene::90480
Compound::DB01234,DOWNREGULATES_CG,Gene::1788
Compound::DB00733,DOWNREGULATES_CG,Gene::6192
Compound::DB01034,DOWNREGULATES_CG,Gene::6166
Compound::DB00444,DOWNREGULATES_CG,Gene::10926
Compound::DB00604,DOWNREGULATES_CG,Gene::10493
Compound::DB02546,DOWNREGULATES_CG,Gene::23360
Compound::DB01590,DOWNREGULATES_CG,Gene::6839
Compound::DB00648,DOWNREGULATES_CG,Gene::4931
Compound::DB00523,DOWNREGULATES_CG,Gene::5525
Compound::DB00968,DOWNREGULATES_CG,Gene::8624
Compound::DB08604,DOWNREGULATES_CG,Gene::994
Compound::DB00960,DOWNREGULATES_CG,Gene::2113
Compound::DB00749,DOWNREGULATES_CG,Gene::51071
Compound::DB00715,DOWNREGULATES_CG,Gene::23512
Compound::DB00162,DOWNREGULATES_CG,Gene::39
Compound::DB00959,DOWNREGULATES_CG,Gene::8870
Compound::DB00481,DOWNREGULATES_CG,Gene::53615
Compound::DB01273,DOWNREGULATES_CG,Gene::4885
Compound::DB00398,DOWNREGULATES_CG,Gene::55818
Compound::DB01406,DOWNREGULATES_CG,Gene::55794
Compound::DB00374,DOWNREGULATES_CG,Gene::57019
Compound::DB00947,DOWNREGULATES_CG,Gene::51659
Compound::DB00509,DOWNREGULATES_CG,Gene::2274
Compound::DB00643,DOWNREGULATES_CG,Gene::29083
Compound::DB01222,DOWNREGULATES_CG,Gene::23764
Compound::DB00444,DOWNREGULATES_CG,Gene::10362
Compound::DB01590,DOWNREGULATES_CG,Gene::84908
Compound::DB01103,DOWNREGULATES_CG,Gene::11007
Compound::DB00210,DOWNREGULATES_CG,Gene::10921
Compound::DB00390,DOWNREGULATES_CG,Gene::23107
Compound::DB00857,DOWNREGULATES_CG,Gene::1983
Compound::DB00811,DOWNREGULATES_CG,Gene::7106
Compound::DB01396,DOWNREGULATES_CG,Gene::55699
Compound::DB01578,DOWNREGULATES_CG,Gene::63933
Compound::DB00541,DOWNREGULATES_CG,Gene::8324
Compound::DB01590,DOWNREGULATES_CG,Gene::10915
Compound::DB00170,DOWNREGULATES_CG,Gene::6166
Compound::DB00227,DOWNREGULATES_CG,Gene::51491
Compound::DB00381,DOWNREGULATES_CG,Gene::51116
Compound::DB01179,DOWNREGULATES_CG,Gene::183
Compound::DB01254,DOWNREGULATES_CG,Gene::58478
Compound::DB00584,DOWNREGULATES_CG,Gene::114884
Compound::DB02546,DOWNREGULATES_CG,Gene::55839
Compound::DB00810,DOWNREGULATES_CG,Gene::975
Compound::DB00793,DOWNREGULATES_CG,Gene::1738
Compound::DB00444,DOWNREGULATES_CG,Gene::9019
Compound::DB00947,DOWNREGULATES_CG,Gene::9134
Compound::DB01103,DOWNREGULATES_CG,Gene::9517
Compound::DB08860,DOWNREGULATES_CG,Gene::8891
Compound::DB06287,DOWNREGULATES_CG,Gene::3098
Compound::DB01273,DOWNREGULATES_CG,Gene::57804
Compound::DB00933,DOWNREGULATES_CG,Gene::831
Compound::DB00223,DOWNREGULATES_CG,Gene::1633
Compound::DB00444,DOWNREGULATES_CG,Gene::51155
Compound::DB01034,DOWNREGULATES_CG,Gene::3856
Compound::DB08916,DOWNREGULATES_CG,Gene::1738
Compound::DB00305,DOWNREGULATES_CG,Gene::9712
Compound::DB00712,DOWNREGULATES_CG,Gene::2896
Compound::DB01590,DOWNREGULATES_CG,Gene::26020
Compound::DB08865,DOWNREGULATES_CG,Gene::4521
Compound::DB08912,DOWNREGULATES_CG,Gene::30836
Compound::DB01092,DOWNREGULATES_CG,Gene::7088
Compound::DB00445,DOWNREGULATES_CG,Gene::51018
Compound::DB00381,DOWNREGULATES_CG,Gene::22827
Compound::DB00531,DOWNREGULATES_CG,Gene::58478
Compound::DB00982,DOWNREGULATES_CG,Gene::10775
Compound::DB00679,DOWNREGULATES_CG,Gene::85236
Compound::DB00206,DOWNREGULATES_CG,Gene::1666
Compound::DB08866,DOWNREGULATES_CG,Gene::51070
Compound::DB00244,DOWNREGULATES_CG,Gene::4478
Compound::DB06804,DOWNREGULATES_CG,Gene::3303
Compound::DB08911,DOWNREGULATES_CG,Gene::627
Compound::DB00602,DOWNREGULATES_CG,Gene::56992
Compound::DB01008,DOWNREGULATES_CG,Gene::22934
Compound::DB00987,DOWNREGULATES_CG,Gene::55143
Compound::DB00367,DOWNREGULATES_CG,Gene::51293
Compound::DB00762,DOWNREGULATES_CG,Gene::9918
Compound::DB01024,DOWNREGULATES_CG,Gene::8550
Compound::DB00206,DOWNREGULATES_CG,Gene::672
Compound::DB01177,DOWNREGULATES_CG,Gene::55272
Compound::DB00631,DOWNREGULATES_CG,Gene::9847
Compound::DB00170,DOWNREGULATES_CG,Gene::7257
Compound::DB00889,DOWNREGULATES_CG,Gene::533
Compound::DB01014,DOWNREGULATES_CG,Gene::6182
Compound::DB01179,DOWNREGULATES_CG,Gene::23331
Compound::DB01273,DOWNREGULATES_CG,Gene::59286
Compound::DB06147,DOWNREGULATES_CG,Gene::1022
Compound::DB00694,DOWNREGULATES_CG,Gene::2960
Compound::DB00322,DOWNREGULATES_CG,Gene::332
Compound::DB00990,DOWNREGULATES_CG,Gene::1802
Compound::DB00715,DOWNREGULATES_CG,Gene::4605
Compound::DB04573,DOWNREGULATES_CG,Gene::55748
Compound::DB00928,DOWNREGULATES_CG,Gene::28955
Compound::DB00947,DOWNREGULATES_CG,Gene::4609
Compound::DB01261,DOWNREGULATES_CG,Gene::4232
Compound::DB00367,DOWNREGULATES_CG,Gene::23107
Compound::DB01204,DOWNREGULATES_CG,Gene::22944
Compound::DB01013,DOWNREGULATES_CG,Gene::2274
Compound::DB00970,DOWNREGULATES_CG,Gene::1027
Compound::DB01428,DOWNREGULATES_CG,Gene::991
Compound::DB00997,DOWNREGULATES_CG,Gene::55178
Compound::DB00643,DOWNREGULATES_CG,Gene::10436
Compound::DB01254,DOWNREGULATES_CG,Gene::54442
Compound::DB08912,DOWNREGULATES_CG,Gene::8985
Compound::DB01074,DOWNREGULATES_CG,Gene::63931
Compound::DB00390,DOWNREGULATES_CG,Gene::7298
Compound::DB00305,DOWNREGULATES_CG,Gene::10020
Compound::DB00679,DOWNREGULATES_CG,Gene::65057
Compound::DB00773,DOWNREGULATES_CG,Gene::699
Compound::DB00928,DOWNREGULATES_CG,Gene::4282
Compound::DB01024,DOWNREGULATES_CG,Gene::79718
Compound::DB01008,DOWNREGULATES_CG,Gene::7485
Compound::DB00947,DOWNREGULATES_CG,Gene::5427
Compound::DB00162,DOWNREGULATES_CG,Gene::23597
Compound::DB00445,DOWNREGULATES_CG,Gene::10664
Compound::DB00717,DOWNREGULATES_CG,Gene::7296
Compound::DB09020,DOWNREGULATES_CG,Gene::85002
Compound::DB00923,DOWNREGULATES_CG,Gene::3329
Compound::DB00367,DOWNREGULATES_CG,Gene::2305
Compound::DB01074,DOWNREGULATES_CG,Gene::51367
Compound::DB01137,DOWNREGULATES_CG,Gene::23089
Compound::DB08901,DOWNREGULATES_CG,Gene::10273
Compound::DB00188,DOWNREGULATES_CG,Gene::6192
Compound::DB00091,DOWNREGULATES_CG,Gene::1017
Compound::DB00870,DOWNREGULATES_CG,Gene::10362
Compound::DB01177,DOWNREGULATES_CG,Gene::54478
Compound::DB00374,DOWNREGULATES_CG,Gene::51466
Compound::DB01204,DOWNREGULATES_CG,Gene::11065
Compound::DB01254,DOWNREGULATES_CG,Gene::29893
Compound::DB01396,DOWNREGULATES_CG,Gene::7494
Compound::DB00570,DOWNREGULATES_CG,Gene::23556
Compound::DB08881,DOWNREGULATES_CG,Gene::22809
Compound::DB00455,DOWNREGULATES_CG,Gene::9093
Compound::DB00541,DOWNREGULATES_CG,Gene::6821
Compound::DB00717,DOWNREGULATES_CG,Gene::2648
Compound::DB00679,DOWNREGULATES_CG,Gene::51382
Compound::DB00539,DOWNREGULATES_CG,Gene::23210
Compound::DB00960,DOWNREGULATES_CG,Gene::7378
Compound::DB00445,DOWNREGULATES_CG,Gene::80347
Compound::DB00367,DOWNREGULATES_CG,Gene::83743
Compound::DB00227,DOWNREGULATES_CG,Gene::10606
Compound::DB00443,DOWNREGULATES_CG,Gene::6461
Compound::DB00507,DOWNREGULATES_CG,Gene::3303
Compound::DB08865,DOWNREGULATES_CG,Gene::6603
Compound::DB00170,DOWNREGULATES_CG,Gene::23225
Compound::DB01366,DOWNREGULATES_CG,Gene::8140
Compound::DB00361,DOWNREGULATES_CG,Gene::10007
Compound::DB04573,DOWNREGULATES_CG,Gene::2896
Compound::DB01177,DOWNREGULATES_CG,Gene::10523
Compound::DB00366,DOWNREGULATES_CG,Gene::6192
Compound::DB00758,DOWNREGULATES_CG,Gene::7866
Compound::DB00481,DOWNREGULATES_CG,Gene::55635
Compound::DB01199,DOWNREGULATES_CG,Gene::5018
Compound::DB00943,DOWNREGULATES_CG,Gene::3303
Compound::DB00678,DOWNREGULATES_CG,Gene::5529
Compound::DB06803,DOWNREGULATES_CG,Gene::64785
Compound::DB01179,DOWNREGULATES_CG,Gene::1050
Compound::DB00367,DOWNREGULATES_CG,Gene::10280
Compound::DB01188,DOWNREGULATES_CG,Gene::23212
Compound::DB06287,DOWNREGULATES_CG,Gene::4927
Compound::DB01590,DOWNREGULATES_CG,Gene::9133
Compound::DB01224,DOWNREGULATES_CG,Gene::6184
Compound::DB00668,DOWNREGULATES_CG,Gene::5287
Compound::DB00960,DOWNREGULATES_CG,Gene::701
Compound::DB00997,DOWNREGULATES_CG,Gene::55596
Compound::DB00679,DOWNREGULATES_CG,Gene::9088
Compound::DB00481,DOWNREGULATES_CG,Gene::3852
Compound::DB00553,DOWNREGULATES_CG,Gene::7088
Compound::DB04835,DOWNREGULATES_CG,Gene::56654
Compound::DB00541,DOWNREGULATES_CG,Gene::9500
Compound::DB08881,DOWNREGULATES_CG,Gene::7538
Compound::DB00619,DOWNREGULATES_CG,Gene::51282
Compound::DB04865,DOWNREGULATES_CG,Gene::55734
Compound::DB00983,DOWNREGULATES_CG,Gene::2064
Compound::DB01024,DOWNREGULATES_CG,Gene::4899
Compound::DB01273,DOWNREGULATES_CG,Gene::6382
Compound::DB04865,DOWNREGULATES_CG,Gene::102
Compound::DB00836,DOWNREGULATES_CG,Gene::5223
Compound::DB00694,DOWNREGULATES_CG,Gene::10127
Compound::DB00870,DOWNREGULATES_CG,Gene::57761
Compound::DB00773,DOWNREGULATES_CG,Gene::4478
Compound::DB00296,DOWNREGULATES_CG,Gene::55082
Compound::DB00755,DOWNREGULATES_CG,Gene::9270
Compound::DB00467,DOWNREGULATES_CG,Gene::10318
Compound::DB01024,DOWNREGULATES_CG,Gene::55127
Compound::DB01103,DOWNREGULATES_CG,Gene::54995
Compound::DB04842,DOWNREGULATES_CG,Gene::10099
Compound::DB00679,DOWNREGULATES_CG,Gene::4175
Compound::DB01024,DOWNREGULATES_CG,Gene::3033
Compound::DB01054,DOWNREGULATES_CG,Gene::388650
Compound::DB00451,DOWNREGULATES_CG,Gene::6192
Compound::DB01229,DOWNREGULATES_CG,Gene::51116
Compound::DB01243,DOWNREGULATES_CG,Gene::5696
Compound::DB00367,DOWNREGULATES_CG,Gene::10953
Compound::DB00679,DOWNREGULATES_CG,Gene::55969
Compound::DB00367,DOWNREGULATES_CG,Gene::27346
Compound::DB00305,DOWNREGULATES_CG,Gene::23211
Compound::DB00715,DOWNREGULATES_CG,Gene::5111
Compound::DB00982,DOWNREGULATES_CG,Gene::1212
Compound::DB00445,DOWNREGULATES_CG,Gene::8731
Compound::DB00398,DOWNREGULATES_CG,Gene::983
Compound::DB00434,DOWNREGULATES_CG,Gene::79143
Compound::DB00697,DOWNREGULATES_CG,Gene::6284
Compound::DB00444,DOWNREGULATES_CG,Gene::11065
Compound::DB01273,DOWNREGULATES_CG,Gene::10421
Compound::DB00570,DOWNREGULATES_CG,Gene::847
Compound::DB09020,DOWNREGULATES_CG,Gene::7372
Compound::DB01034,DOWNREGULATES_CG,Gene::26135
Compound::DB00997,DOWNREGULATES_CG,Gene::874
Compound::DB00641,DOWNREGULATES_CG,Gene::10775
Compound::DB00444,DOWNREGULATES_CG,Gene::142
Compound::DB00643,DOWNREGULATES_CG,Gene::8574
Compound::DB00694,DOWNREGULATES_CG,Gene::2146
Compound::DB01204,DOWNREGULATES_CG,Gene::11319
Compound::DB06803,DOWNREGULATES_CG,Gene::5888
Compound::DB00649,DOWNREGULATES_CG,Gene::1027
Compound::DB01085,DOWNREGULATES_CG,Gene::23029
Compound::DB00679,DOWNREGULATES_CG,Gene::23512
Compound::DB00507,DOWNREGULATES_CG,Gene::10112
Compound::DB00445,DOWNREGULATES_CG,Gene::8872
Compound::DB01034,DOWNREGULATES_CG,Gene::10969
Compound::DB00227,DOWNREGULATES_CG,Gene::4609
Compound::DB00091,DOWNREGULATES_CG,Gene::4175
Compound::DB00291,DOWNREGULATES_CG,Gene::991
Compound::DB00374,DOWNREGULATES_CG,Gene::26520
Compound::DB00367,DOWNREGULATES_CG,Gene::10273
Compound::DB01008,DOWNREGULATES_CG,Gene::533
Compound::DB01204,DOWNREGULATES_CG,Gene::51155
Compound::DB00997,DOWNREGULATES_CG,Gene::3838
Compound::DB01103,DOWNREGULATES_CG,Gene::64417
Compound::DB00950,DOWNREGULATES_CG,Gene::9518
Compound::DB00796,DOWNREGULATES_CG,Gene::211
Compound::DB00563,DOWNREGULATES_CG,Gene::6790
Compound::DB01229,DOWNREGULATES_CG,Gene::22889
Compound::DB01254,DOWNREGULATES_CG,Gene::1802
Compound::DB00641,DOWNREGULATES_CG,Gene::5347
Compound::DB00999,DOWNREGULATES_CG,Gene::51026
Compound::DB00755,DOWNREGULATES_CG,Gene::79902
Compound::DB01030,DOWNREGULATES_CG,Gene::5393
Compound::DB00970,DOWNREGULATES_CG,Gene::6166
Compound::DB08877,DOWNREGULATES_CG,Gene::8318
Compound::DB01590,DOWNREGULATES_CG,Gene::25998
Compound::DB01204,DOWNREGULATES_CG,Gene::1445
Compound::DB00374,DOWNREGULATES_CG,Gene::23590
Compound::DB00441,DOWNREGULATES_CG,Gene::1070
Compound::DB08877,DOWNREGULATES_CG,Gene::291
Compound::DB00563,DOWNREGULATES_CG,Gene::3028
Compound::DB00477,DOWNREGULATES_CG,Gene::4172
Compound::DB01103,DOWNREGULATES_CG,Gene::11260
Compound::DB08911,DOWNREGULATES_CG,Gene::3655
Compound::DB01407,DOWNREGULATES_CG,Gene::79902
Compound::DB00441,DOWNREGULATES_CG,Gene::55005
Compound::DB00180,DOWNREGULATES_CG,Gene::5982
Compound::DB00643,DOWNREGULATES_CG,Gene::9801
Compound::DB00518,DOWNREGULATES_CG,Gene::6241
Compound::DB08916,DOWNREGULATES_CG,Gene::5236
Compound::DB08860,DOWNREGULATES_CG,Gene::2274
Compound::DB00715,DOWNREGULATES_CG,Gene::5438
Compound::DB01177,DOWNREGULATES_CG,Gene::5883
Compound::DB00398,DOWNREGULATES_CG,Gene::2491
Compound::DB04865,DOWNREGULATES_CG,Gene::23254
Compound::DB00523,DOWNREGULATES_CG,Gene::23463
Compound::DB01074,DOWNREGULATES_CG,Gene::2958
Compound::DB00643,DOWNREGULATES_CG,Gene::2678
Compound::DB00878,DOWNREGULATES_CG,Gene::6192
Compound::DB00688,DOWNREGULATES_CG,Gene::11065
Compound::DB02546,DOWNREGULATES_CG,Gene::3978
Compound::DB01254,DOWNREGULATES_CG,Gene::5829
Compound::DB06589,DOWNREGULATES_CG,Gene::727
Compound::DB00997,DOWNREGULATES_CG,Gene::51651
Compound::DB00398,DOWNREGULATES_CG,Gene::50628
Compound::DB00305,DOWNREGULATES_CG,Gene::22926
Compound::DB01299,DOWNREGULATES_CG,Gene::23210
Compound::DB00738,DOWNREGULATES_CG,Gene::1069
Compound::DB01092,DOWNREGULATES_CG,Gene::10190
Compound::DB08916,DOWNREGULATES_CG,Gene::9217
Compound::DB00773,DOWNREGULATES_CG,Gene::1662
Compound::DB00773,DOWNREGULATES_CG,Gene::142
Compound::DB00832,DOWNREGULATES_CG,Gene::6119
Compound::DB01024,DOWNREGULATES_CG,Gene::3320
Compound::DB01590,DOWNREGULATES_CG,Gene::1445
Compound::DB01234,DOWNREGULATES_CG,Gene::5366
Compound::DB01254,DOWNREGULATES_CG,Gene::1058
Compound::DB00621,DOWNREGULATES_CG,Gene::3485
Compound::DB00223,DOWNREGULATES_CG,Gene::347902
Compound::DB00853,DOWNREGULATES_CG,Gene::51382
Compound::DB01224,DOWNREGULATES_CG,Gene::39
Compound::DB01024,DOWNREGULATES_CG,Gene::7264
Compound::DB01100,DOWNREGULATES_CG,Gene::896
Compound::DB01239,DOWNREGULATES_CG,Gene::5216
Compound::DB01008,DOWNREGULATES_CG,Gene::11319
Compound::DB00633,DOWNREGULATES_CG,Gene::26064
Compound::DB00523,DOWNREGULATES_CG,Gene::51116
Compound::DB00762,DOWNREGULATES_CG,Gene::8573
Compound::DB00443,DOWNREGULATES_CG,Gene::4931
Compound::DB09020,DOWNREGULATES_CG,Gene::9937
Compound::DB00390,DOWNREGULATES_CG,Gene::55848
Compound::DB02546,DOWNREGULATES_CG,Gene::50810
Compound::DB01034,DOWNREGULATES_CG,Gene::1977
Compound::DB04839,DOWNREGULATES_CG,Gene::5300
Compound::DB01618,DOWNREGULATES_CG,Gene::6184
Compound::DB00995,DOWNREGULATES_CG,Gene::51160
Compound::DB01179,DOWNREGULATES_CG,Gene::3131
Compound::DB06287,DOWNREGULATES_CG,Gene::201254
Compound::DB01259,DOWNREGULATES_CG,Gene::9093
Compound::DB01184,DOWNREGULATES_CG,Gene::6253
Compound::DB00960,DOWNREGULATES_CG,Gene::6461
Compound::DB00679,DOWNREGULATES_CG,Gene::1854
Compound::DB01254,DOWNREGULATES_CG,Gene::63933
Compound::DB00857,DOWNREGULATES_CG,Gene::80758
Compound::DB01053,DOWNREGULATES_CG,Gene::51031
Compound::DB00201,DOWNREGULATES_CG,Gene::9093
Compound::DB00997,DOWNREGULATES_CG,Gene::3312
Compound::DB00441,DOWNREGULATES_CG,Gene::902
Compound::DB04865,DOWNREGULATES_CG,Gene::873
Compound::DB01179,DOWNREGULATES_CG,Gene::7374
Compound::DB01396,DOWNREGULATES_CG,Gene::3312
Compound::DB00970,DOWNREGULATES_CG,Gene::3396
Compound::DB04571,DOWNREGULATES_CG,Gene::6192
Compound::DB01268,DOWNREGULATES_CG,Gene::642
Compound::DB00374,DOWNREGULATES_CG,Gene::10153
Compound::DB00188,DOWNREGULATES_CG,Gene::1666
Compound::DB00928,DOWNREGULATES_CG,Gene::7846
Compound::DB00381,DOWNREGULATES_CG,Gene::60528
Compound::DB00409,DOWNREGULATES_CG,Gene::1666
Compound::DB00982,DOWNREGULATES_CG,Gene::596
Compound::DB01009,DOWNREGULATES_CG,Gene::57215
Compound::DB01179,DOWNREGULATES_CG,Gene::11232
Compound::DB08912,DOWNREGULATES_CG,Gene::79180
Compound::DB04573,DOWNREGULATES_CG,Gene::55818
Compound::DB01590,DOWNREGULATES_CG,Gene::27258
Compound::DB00441,DOWNREGULATES_CG,Gene::1164
Compound::DB00445,DOWNREGULATES_CG,Gene::9493
Compound::DB00943,DOWNREGULATES_CG,Gene::51375
Compound::DB00398,DOWNREGULATES_CG,Gene::54478
Compound::DB00374,DOWNREGULATES_CG,Gene::1677
Compound::DB01030,DOWNREGULATES_CG,Gene::3480
Compound::DB00641,DOWNREGULATES_CG,Gene::10523
Compound::DB01188,DOWNREGULATES_CG,Gene::9688
Compound::DB00877,DOWNREGULATES_CG,Gene::10328
Compound::DB00374,DOWNREGULATES_CG,Gene::7804
Compound::DB00970,DOWNREGULATES_CG,Gene::80789
Compound::DB00688,DOWNREGULATES_CG,Gene::64118
Compound::DB08911,DOWNREGULATES_CG,Gene::4501
Compound::DB08877,DOWNREGULATES_CG,Gene::664
Compound::DB08881,DOWNREGULATES_CG,Gene::10576
Compound::DB00444,DOWNREGULATES_CG,Gene::23326
Compound::DB04573,DOWNREGULATES_CG,Gene::3611
Compound::DB01008,DOWNREGULATES_CG,Gene::8520
Compound::DB00970,DOWNREGULATES_CG,Gene::10575
Compound::DB01158,DOWNREGULATES_CG,Gene::57761
Compound::DB01034,DOWNREGULATES_CG,Gene::51024
Compound::DB08916,DOWNREGULATES_CG,Gene::81034
Compound::DB01092,DOWNREGULATES_CG,Gene::3206
Compound::DB01030,DOWNREGULATES_CG,Gene::25998
Compound::DB01623,DOWNREGULATES_CG,Gene::51154
Compound::DB00374,DOWNREGULATES_CG,Gene::10206
Compound::DB00679,DOWNREGULATES_CG,Gene::9183
Compound::DB00810,DOWNREGULATES_CG,Gene::10318
Compound::DB00441,DOWNREGULATES_CG,Gene::63935
Compound::DB01590,DOWNREGULATES_CG,Gene::64318
Compound::DB00441,DOWNREGULATES_CG,Gene::80346
Compound::DB00694,DOWNREGULATES_CG,Gene::25926
Compound::DB00444,DOWNREGULATES_CG,Gene::2146
