id,name,label
Gene::93487,MAPK1IP1L,Gene
Gene::9349,RPL23,Gene
Gene::9350,CER1,Gene
Gene::9351,SLC9A3R2,Gene
Gene::93517,SDR42E1,Gene
Gene::9352,TXNL1,Gene
Gene::9353,SLIT2,Gene
Gene::9354,UBE4A,Gene
Gene::9355,LHX2,Gene
Gene::9356,SLC22A6,Gene
Gene::9358,ITGBL1,Gene
Gene::93587,TRMT10A,Gene
Gene::93594,TBC1D31,Gene
Gene::9360,PPIG,Gene
Gene::9361,LONP1,Gene
Gene::93611,FBXO44,Gene
Gene::9362,CPNE6,Gene
Gene::93624,TADA2B,Gene
Gene::9364,RAB28,Gene
Gene::9365,KL,Gene
Gene::93650,ACPT,Gene
Gene::93659,CGB5,Gene
Gene::93664,CADPS2,Gene
Gene::9367,RAB9A,Gene
Gene::9368,SLC9A3R1,Gene
Gene::9369,NRXN3,Gene
Gene::9370,ADIPOQ,Gene
Gene::9372,ZFYVE9,Gene
Gene::9373,PLAA,Gene
Gene::9374,PPT2,Gene
Gene::9375,TM9SF2,Gene
Gene::9376,SLC22A8,Gene
Gene::9377,COX5A,Gene
Gene::9378,NRXN1,Gene
Gene::9379,NRXN2,Gene
Gene::9380,GRHPR,Gene
Gene::9381,OTOF,Gene
Gene::9388,LIPG,Gene
Gene::939,CD27,Gene
Gene::9392,TGFBRAP1,Gene
Gene::93953,ACRC,Gene
Gene::9397,NMT2,Gene
Gene::93973,ACTR8,Gene
Gene::93974,ATPIF1,Gene
Gene::93979,CPA5,Gene
Gene::9398,CD101,Gene
Gene::93986,FOXP2,Gene
Gene::9399,STOML1,Gene
Gene::94,ACVRL1,Gene
Gene::940,CD28,Gene
Gene::9401,RECQL4,Gene
Gene::94015,TTYH2,Gene
Gene::94025,MUC16,Gene
Gene::94026,POM121L2,Gene
Gene::9403,SEP15,Gene
Gene::94030,LRRC4B,Gene
Gene::94033,FTMT,Gene
Gene::9404,LPXN,Gene
Gene::94056,SYAP1,Gene
Gene::94059,LENG9,Gene
Gene::94081,SFXN1,Gene
Gene::9409,PEX16,Gene
Gene::941,CD80,Gene
Gene::9410,SNRNP40,Gene
Gene::94101,ORMDL1,Gene
Gene::94103,ORMDL3,Gene
Gene::94104,PAXBP1,Gene
Gene::9411,ARHGAP29,Gene
Gene::94120,SYTL3,Gene
Gene::94121,SYTL4,Gene
Gene::9413,FAM189A2,Gene
Gene::94134,ARHGAP12,Gene
Gene::9414,TJP2,Gene
Gene::9415,FADS2,Gene
Gene::9416,DDX23,Gene
Gene::94160,ABCC12,Gene
Gene::9419,CRIPT,Gene
Gene::942,CD86,Gene
Gene::9420,CYP7B1,Gene
Gene::9423,NTN1,Gene
Gene::94233,OPN4,Gene
Gene::94234,FOXQ1,Gene
Gene::94239,H2AFV,Gene
Gene::9424,KCNK6,Gene
Gene::94240,EPSTI1,Gene
Gene::94241,TP53INP1,Gene
Gene::9425,CDYL,Gene
Gene::9426,CDY2A,Gene
Gene::9427,ECEL1,Gene
Gene::94274,PPP1R14A,Gene
Gene::9429,ABCG2,Gene
Gene::943,TNFRSF8,Gene
Gene::9435,CHST2,Gene
Gene::9436,NCR2,Gene
Gene::944,TNFSF8,Gene
Gene::9440,MED17,Gene
Gene::9443,MED7,Gene
Gene::9444,QKI,Gene
Gene::9445,ITM2B,Gene
Gene::9446,GSTO1,Gene
Gene::9447,AIM2,Gene
Gene::9448,MAP4K4,Gene
Gene::945,CD33,Gene
Gene::9451,EIF2AK3,Gene
Gene::9452,ITM2A,Gene
Gene::9453,GGPS1,Gene
Gene::9454,HOMER3,Gene
Gene::9455,HOMER2,Gene
Gene::9456,HOMER1,Gene
Gene::9457,FHL5,Gene
Gene::9459,ARHGEF6,Gene
Gene::9462,RASAL2,Gene
Gene::9463,PICK1,Gene
Gene::9465,AKAP7,Gene
Gene::9466,IL27RA,Gene
Gene::9467,SH3BP5,Gene
Gene::9468,PCYT1B,Gene
Gene::9469,CHST3,Gene
Gene::947,CD34,Gene
Gene::9470,EIF4E2,Gene
Gene::9472,AKAP6,Gene
Gene::9473,THEMIS2,Gene
Gene::9474,ATG5,Gene
Gene::9475,ROCK2,Gene
Gene::9476,NAPSA,Gene
Gene::9479,MAPK8IP1,Gene
Gene::948,CD36,Gene
Gene::9481,SLC25A27,Gene
Gene::9486,CHST10,Gene
Gene::9488,PIGB,Gene
Gene::9489,PGS1,Gene
Gene::949,SCARB1,Gene
Gene::9491,PSMF1,Gene
Gene::9493,KIF23,Gene
Gene::9497,SLC4A7,Gene
Gene::9498,SLC4A8,Gene
Gene::9499,MYOT,Gene
Gene::95,ACY1,Gene
Gene::950,SCARB2,Gene
Gene::9500,MAGED1,Gene
Gene::9501,RPH3AL,Gene
Gene::9507,ADAMTS4,Gene
Gene::9508,ADAMTS3,Gene
Gene::9509,ADAMTS2,Gene
Gene::951,CD37,Gene
Gene::9510,ADAMTS1,Gene
Gene::9512,PMPCB,Gene
Gene::9515,STXBP5L,Gene
Gene::9516,LITAF,Gene
Gene::9517,SPTLC2,Gene
Gene::9518,GDF15,Gene
Gene::9519,TBPL1,Gene
Gene::952,CD38,Gene
Gene::9520,NPEPPS,Gene
Gene::9521,EEF1E1,Gene
Gene::9522,SCAMP1,Gene
Gene::9524,TECR,Gene
Gene::9526,MPDU1,Gene
Gene::9527,GOSR1,Gene
Gene::9528,TMEM59,Gene
Gene::9529,BAG5,Gene
Gene::953,ENTPD1,Gene
Gene::9530,BAG4,Gene
Gene::9531,BAG3,Gene
Gene::9532,BAG2,Gene
Gene::9533,POLR1C,Gene
Gene::9534,ZNF254,Gene
Gene::9536,PTGES,Gene
Gene::9538,EI24,Gene
Gene::954,ENTPD2,Gene
Gene::9540,TP53I3,Gene
Gene::9545,RAB3D,Gene
Gene::9546,APBA3,Gene
Gene::9547,CXCL14,Gene
Gene::955,ENTPD6,Gene
Gene::9550,ATP6V1G1,Gene
Gene::9551,ATP5J2,Gene
Gene::9552,SPAG7,Gene
Gene::9553,MRPL33,Gene
Gene::9554,SEC22B,Gene
Gene::9555,H2AFY,Gene
Gene::9556,C14orf2,Gene
Gene::9557,CHD1L,Gene
Gene::9559,VPS26A,Gene
Gene::9560,CCL4L2,Gene
Gene::9562,MINPP1,Gene
Gene::9563,H6PD,Gene
Gene::9564,BCAR1,Gene
Gene::9567,GTPBP1,Gene
Gene::9568,GABBR2,Gene
Gene::95681,CEP41,Gene
Gene::9569,GTF2IRD1,Gene
Gene::957,ENTPD5,Gene
Gene::9570,GOSR2,Gene
Gene::9572,NR1D1,Gene
Gene::9573,GDF3,Gene
Gene::9575,CLOCK,Gene
Gene::9577,BRE,Gene
Gene::9578,CDC42BPB,Gene
Gene::958,CD40,Gene
Gene::9581,PREPL,Gene
Gene::9582,APOBEC3B,Gene
Gene::9583,ENTPD4,Gene
Gene::9584,RBM39,Gene
Gene::9585,KIF20B,Gene
Gene::9586,CREB5,Gene
Gene::9587,MAD2L1BP,Gene
Gene::9588,PRDX6,Gene
Gene::9589,WTAP,Gene
Gene::959,CD40LG,Gene
Gene::9590,AKAP12,Gene
Gene::9592,IER2,Gene
Gene::9595,CYTIP,Gene
Gene::960,CD44,Gene
Gene::9601,PDIA4,Gene
Gene::9603,NFE2L3,Gene
Gene::9604,RNF14,Gene
Gene::9605,VPS9D1,Gene
Gene::9607,CARTPT,Gene
Gene::9609,RAB36,Gene
Gene::961,CD47,Gene
Gene::9610,RIN1,Gene
Gene::9611,NCOR1,Gene
Gene::9612,NCOR2,Gene
Gene::9615,GDA,Gene
Gene::9617,MTRF1,Gene
Gene::9619,ABCG1,Gene
Gene::962,CD48,Gene
Gene::9620,CELSR1,Gene
Gene::9622,KLK4,Gene
Gene::9623,TCL1B,Gene
Gene::9625,AATK,Gene
Gene::9627,SNCAIP,Gene
Gene::963,CD53,Gene
Gene::9631,NUP155,Gene
Gene::9632,SEC24C,Gene
Gene::9633,MTL5,Gene
Gene::9635,CLCA2,Gene
Gene::9636,ISG15,Gene
Gene::9637,FEZ2,Gene
Gene::9638,FEZ1,Gene
Gene::9639,ARHGEF10,Gene
Gene::9640,ZNF592,Gene
Gene::9641,IKBKE,Gene
Gene::9643,MORF4L2,Gene
Gene::9645,MICAL2,Gene
Gene::96459,FNIP1,Gene
Gene::9646,CTR9,Gene
Gene::9648,GCC2,Gene
Gene::9649,RALGPS1,Gene
Gene::965,CD58,Gene
Gene::9650,MTFR1,Gene
Gene::9651,PLCH2,Gene
Gene::9653,HS2ST1,Gene
Gene::9654,TTLL4,Gene
Gene::9655,SOCS5,Gene
Gene::9657,IQCB1,Gene
Gene::9658,ZNF516,Gene
Gene::9659,PDE4DIP,Gene
Gene::966,CD59,Gene
Gene::9662,CEP135,Gene
Gene::9663,LPIN2,Gene
Gene::9665,KIAA0430,Gene
Gene::9666,DZIP3,Gene
Gene::9667,SAFB2,Gene
Gene::9668,ZNF432,Gene
Gene::9669,EIF5B,Gene
Gene::967,CD63,Gene
Gene::9670,IPO13,Gene
Gene::9671,WSCD2,Gene
Gene::9672,SDC3,Gene
Gene::9673,SLC25A44,Gene
Gene::9675,TTI1,Gene
Gene::9677,PPIP5K1,Gene
Gene::9678,PHF14,Gene
Gene::9679,FAM53B,Gene
Gene::968,CD68,Gene
Gene::9681,DEPDC5,Gene
Gene::9682,KDM4A,Gene
Gene::9683,N4BP1,Gene
Gene::9685,CLINT1,Gene
Gene::9686,VGLL4,Gene
Gene::9687,GREB1,Gene
Gene::9688,NUP93,Gene
Gene::9689,BZW1,Gene
Gene::969,CD69,Gene
Gene::9690,UBE3C,Gene
Gene::9692,KIAA0391,Gene
Gene::9693,RAPGEF2,Gene
Gene::9695,EDEM1,Gene
Gene::9696,CROCC,Gene
Gene::9697,TRAM2,Gene
Gene::9698,PUM1,Gene
Gene::9699,RIMS2,Gene
Gene::97,ACYP1,Gene
Gene::970,CD70,Gene
Gene::9700,ESPL1,Gene
Gene::9702,CEP57,Gene
Gene::9703,KIAA0100,Gene
Gene::9704,DHX34,Gene
Gene::9705,ST18,Gene
Gene::9706,ULK2,Gene
Gene::9708,PCDHGA8,Gene
Gene::9709,HERPUD1,Gene
Gene::971,CD72,Gene
Gene::9710,KIAA0355,Gene
Gene::9711,KIAA0226,Gene
Gene::9712,USP6NL,Gene
Gene::9715,FAM131B,Gene
Gene::9716,AQR,Gene
Gene::9717,SEC14L5,Gene
Gene::9718,ECE2,Gene
Gene::972,CD74,Gene
Gene::9722,NOS1AP,Gene
Gene::9724,UTP14C,Gene
Gene::9725,TMEM63A,Gene
Gene::9727,RAB11FIP3,Gene
Gene::9728,SECISBP2L,Gene
Gene::973,CD79A,Gene
Gene::9732,DOCK4,Gene
Gene::9733,SART3,Gene
Gene::9734,HDAC9,Gene
Gene::9735,KNTC1,Gene
Gene::9736,USP34,Gene
Gene::9737,GPRASP1,Gene
Gene::9738,CCP110,Gene
Gene::9739,SETD1A,Gene
Gene::974,CD79B,Gene
Gene::9741,LAPTM4A,Gene
Gene::9744,ACAP1,Gene
Gene::9745,ZNF536,Gene
Gene::9746,CLSTN3,Gene
Gene::9748,SLK,Gene
Gene::9749,PHACTR2,Gene
Gene::975,CD81,Gene
Gene::9750,FAM65B,Gene
Gene::9751,SNPH,Gene
Gene::9754,STARD8,Gene
Gene::9755,TBKBP1,Gene
Gene::9757,KMT2B,Gene
Gene::9759,HDAC4,Gene
Gene::976,ADGRE5,Gene
Gene::9760,TOX,Gene
Gene::9761,MLEC,Gene
Gene::9762,LZTS3,Gene
Gene::9764,KIAA0513,Gene
Gene::9765,ZFYVE16,Gene
Gene::9766,SUSD6,Gene
Gene::9767,JADE3,Gene
Gene::9768,KIAA0101,Gene
Gene::977,CD151,Gene
Gene::9770,RASSF2,Gene
Gene::9772,KIAA0195,Gene
Gene::9774,BCLAF1,Gene
Gene::9775,EIF4A3,Gene
Gene::9776,ATG13,Gene
Gene::9777,TM9SF4,Gene
Gene::9778,KIAA0232,Gene
Gene::9779,TBC1D5,Gene
Gene::978,CDA,Gene
Gene::9780,PIEZO1,Gene
Gene::9781,RNF144A,Gene
Gene::9782,MATR3,Gene
Gene::9783,RIMS3,Gene
Gene::9784,SNX17,Gene
Gene::9785,DHX38,Gene
Gene::9786,KIAA0586,Gene
Gene::9787,DLGAP5,Gene
Gene::9788,MTSS1,Gene
Gene::9789,SPCS2,Gene
Gene::9790,BMS1,Gene
Gene::9791,PTDSS1,Gene
Gene::9792,SERTAD2,Gene
Gene::9793,CKAP5,Gene
Gene::9796,PHYHIP,Gene
Gene::9797,TATDN2,Gene
Gene::9798,IST1,Gene
Gene::9801,MRPL19,Gene
Gene::9802,DAZAP2,Gene
Gene::9804,TOMM20,Gene
Gene::9805,SCRN1,Gene
Gene::9806,SPOCK2,Gene
Gene::9807,IP6K1,Gene
Gene::9811,CTIF,Gene
Gene::9812,KIAA0141,Gene
Gene::9813,EFCAB14,Gene
Gene::9814,SFI1,Gene
Gene::9815,GIT2,Gene
Gene::9816,URB2,Gene
Gene::9817,KEAP1,Gene
Gene::9818,NUPL1,Gene
Gene::9819,TSC22D2,Gene
Gene::9820,CUL7,Gene
Gene::9821,RB1CC1,Gene
Gene::9824,ARHGAP11A,Gene
Gene::9825,SPATA2,Gene
Gene::9826,ARHGEF11,Gene
Gene::9829,DNAJC6,Gene
Gene::983,CDK1,Gene
Gene::9830,TRIM14,Gene
Gene::9831,ZNF623,Gene
Gene::9832,JAKMIP2,Gene
Gene::9833,MELK,Gene
Gene::9836,LCMT2,Gene
Gene::9837,GINS1,Gene
Gene::9839,ZEB2,Gene
Gene::984,CDK11B,Gene
Gene::9841,ZBTB24,Gene
Gene::9842,PLEKHM1,Gene
Gene::9844,ELMO1,Gene
Gene::9846,GAB2,Gene
Gene::9847,C2CD5,Gene
Gene::9848,MFAP3L,Gene
Gene::9849,ZNF518A,Gene
Gene::9851,KIAA0753,Gene
Gene::9852,EPM2AIP1,Gene
Gene::9854,C2CD2L,Gene
Gene::9855,FARP2,Gene
Gene::9856,KIAA0319,Gene
Gene::9857,CEP350,Gene
Gene::9858,PPP1R26,Gene
Gene::9859,CEP170,Gene
Gene::9861,PSMD6,Gene
Gene::9862,MED24,Gene
Gene::9863,MAGI2,Gene
Gene::9868,TOMM70A,Gene
Gene::9869,SETDB1,Gene
Gene::987,LRBA,Gene
Gene::9870,AREL1,Gene
Gene::9871,SEC24D,Gene
Gene::9873,FCHSD2,Gene
Gene::9874,TLK1,Gene
Gene::9875,URB1,Gene
Gene::9877,ZC3H11A,Gene
Gene::9878,TOX4,Gene
Gene::9879,DDX46,Gene
Gene::988,CDC5L,Gene
Gene::9881,TRANK1,Gene
Gene::9882,TBC1D4,Gene
Gene::9885,OSBPL2,Gene
Gene::9886,RHOBTB1,Gene
Gene::9889,ZBED4,Gene
Gene::989,SEPT7,Gene
Gene::9890,LPPR4,Gene
Gene::9891,NUAK1,Gene
Gene::9895,TECPR2,Gene
Gene::9896,FIG4,Gene
Gene::9897,KIAA0196,Gene
Gene::9899,SV2B,Gene
Gene::990,CDC6,Gene
Gene::9900,SV2A,Gene
Gene::9902,MRC2,Gene
Gene::9903,KLHL21,Gene
Gene::9905,SGSM2,Gene
Gene::9907,AP5Z1,Gene
Gene::9908,G3BP2,Gene
Gene::9909,DENND4B,Gene
Gene::991,CDC20,Gene
Gene::9910,RABGAP1L,Gene
Gene::9911,TMCC2,Gene
Gene::9912,ARHGAP44,Gene
Gene::9913,SUPT7L,Gene
Gene::9914,ATP2C2,Gene
Gene::9915,ARNT2,Gene
Gene::9917,FAM20B,Gene
Gene::9918,NCAPD2,Gene
Gene::9920,KBTBD11,Gene
Gene::9921,RNF10,Gene
Gene::9922,IQSEC1,Gene
Gene::9923,ZBTB40,Gene
Gene::9924,PAN2,Gene
Gene::9925,ZBTB5,Gene
Gene::9926,LPGAT1,Gene
Gene::9927,MFN2,Gene
Gene::9928,KIF14,Gene
Gene::9929,JOSD1,Gene
Gene::993,CDC25A,Gene
Gene::9931,HELZ,Gene
Gene::9933,KIAA0020,Gene
Gene::9934,P2RY14,Gene
Gene::9935,MAFB,Gene
Gene::9936,CD302,Gene
Gene::9937,DCLRE1A,Gene
Gene::9938,ARHGAP25,Gene
Gene::9939,RBM8A,Gene
Gene::994,CDC25B,Gene
Gene::9940,DLEC1,Gene
Gene::9941,EXOG,Gene
Gene::9943,OXSR1,Gene
Gene::9945,GFPT2,Gene
Gene::9946,CRYZL1,Gene
Gene::9947,MAGEC1,Gene
Gene::9948,WDR1,Gene
Gene::9949,AMMECR1,Gene
Gene::995,CDC25C,Gene
Gene::9950,GOLGA5,Gene
Gene::9957,HS3ST1,Gene
Gene::9958,USP15,Gene
Gene::996,CDC27,Gene
Gene::9960,USP3,Gene
Gene::9961,MVP,Gene
Gene::9962,SLC23A2,Gene
Gene::9963,SLC23A1,Gene
Gene::9965,FGF19,Gene
Gene::9966,TNFSF15,Gene
Gene::9967,THRAP3,Gene
Gene::9968,MED12,Gene
Gene::9969,MED13,Gene
Gene::997,CDC34,Gene
Gene::9970,NR1I3,Gene
Gene::9971,NR1H4,Gene
Gene::9972,NUP153,Gene
Gene::9973,CCS,Gene
Gene::9975,NR1D2,Gene
Gene::9976,CLEC2B,Gene
Gene::9978,RBX1,Gene
Gene::998,CDC42,Gene
Gene::9980,DOPEY2,Gene
Gene::9982,FGFBP1,Gene
Gene::9984,THOC1,Gene
Gene::9985,REC8,Gene
Gene::9987,HNRNPDL,Gene
Gene::9988,DMTF1,Gene
Gene::9989,PPP4R1,Gene
Gene::999,CDH1,Gene
Gene::9990,SLC12A6,Gene
Gene::9991,PTBP3,Gene
Gene::9992,KCNE2,Gene
Gene::9994,CASP8AP2,Gene
Gene::9997,SCO2,Gene
Pharmacologic Class::N0000000069,Calcium Channel Antagonists,PharmacologicClass
Pharmacologic Class::N0000000070,Angiotensin 2 Receptor Antagonists,PharmacologicClass
Pharmacologic Class::N0000000083,Leukotriene Receptor Antagonists,PharmacologicClass
Pharmacologic Class::N0000000100,Estrogen Receptor Agonists,PharmacologicClass
Pharmacologic Class::N0000000102,Norepinephrine Uptake Inhibitors,PharmacologicClass
Pharmacologic Class::N0000000104,Cholinergic Muscarinic Agonists,PharmacologicClass
Pharmacologic Class::N0000000106,Prostaglandin Receptor Agonists,PharmacologicClass
Pharmacologic Class::N0000000109,Serotonin Uptake Inhibitors,PharmacologicClass
Pharmacologic Class::N0000000111,Folic Acid Metabolism Inhibitors,PharmacologicClass
Pharmacologic Class::N0000000114,Dopamine Uptake Inhibitors,PharmacologicClass
Pharmacologic Class::N0000000115,Progestational Hormone Receptor Antagonists,PharmacologicClass
Pharmacologic Class::N0000000116,GABA B Agonists,PharmacologicClass
Pharmacologic Class::N0000000122,Adrenergic Agonists,PharmacologicClass
Pharmacologic Class::N0000000125,Cholinergic Muscarinic Antagonists,PharmacologicClass
Pharmacologic Class::N0000000144,Iron Chelating Activity,PharmacologicClass
Pharmacologic Class::N0000000146,Androgen Receptor Agonists,PharmacologicClass
Pharmacologic Class::N0000000150,Protein Synthesis Inhibitors,PharmacologicClass
Pharmacologic Class::N0000000151,Histamine H2 Receptor Antagonists,PharmacologicClass
Pharmacologic Class::N0000000154,Opioid Antagonists,PharmacologicClass
Pharmacologic Class::N0000000160,Cyclooxygenase Inhibitors,PharmacologicClass
Pharmacologic Class::N0000000166,alpha Glucosidase Inhibitors,PharmacologicClass
Pharmacologic Class::N0000000168,Selective Estrogen Receptor Modulators,PharmacologicClass
Pharmacologic Class::N0000000174,Opioid Agonists,PharmacologicClass
Pharmacologic Class::N0000000176,Topoisomerase Inhibitors,PharmacologicClass
Pharmacologic Class::N0000000183,Acetyl Aldehyde Dehydrogenase Inhibitors,PharmacologicClass
Pharmacologic Class::N0000000190,Histamine H1 Receptor Antagonists,PharmacologicClass
Pharmacologic Class::N0000000191,Dihydrofolate Reductase Inhibitors,PharmacologicClass
Pharmacologic Class::N0000000194,Somatostatin Receptor Agonists,PharmacologicClass
Pharmacologic Class::N0000000196,GABA A Agonists,PharmacologicClass
Pharmacologic Class::N0000000202,beta Lactamase Inhibitors,PharmacologicClass
Pharmacologic Class::N0000000206,Xanthine Oxidase Inhibitors,PharmacologicClass
Pharmacologic Class::N0000000207,Histamine Receptor Antagonists,PharmacologicClass
Pharmacologic Class::N0000000209,Adrenergic alpha-Agonists,PharmacologicClass
Pharmacologic Class::N0000000233,Nucleic Acid Synthesis Inhibitors,PharmacologicClass
Pharmacologic Class::N0000000235,Carbonic Anhydrase Inhibitors,PharmacologicClass
Pharmacologic Class::N0000000236,Alkylating Activity,PharmacologicClass
Pharmacologic Class::N0000000239,P-Glycoprotein Interactions,PharmacologicClass
Pharmacologic Class::N0000000243,Androgen Receptor Antagonists,PharmacologicClass
Pharmacologic Class::N0000000246,HIV Protease Inhibitors,PharmacologicClass
Pharmacologic Class::N0000000250,Melatonin Receptor Agonists,PharmacologicClass
Pharmacologic Class::N0000005760,Aminosalicylic Acids,PharmacologicClass
Pharmacologic Class::N0000005934,Progesterone,PharmacologicClass
Pharmacologic Class::N0000006014,Pyrethrins,PharmacologicClass
Pharmacologic Class::N0000006165,Triiodothyronine,PharmacologicClass
Pharmacologic Class::N0000006269,Vitamin A,PharmacologicClass
Pharmacologic Class::N0000006276,Vitamin B 12,PharmacologicClass
Pharmacologic Class::N0000006277,Vitamin D,PharmacologicClass
Pharmacologic Class::N0000006290,Vitamin K,PharmacologicClass
Pharmacologic Class::N0000006320,Vasopressins,PharmacologicClass
Pharmacologic Class::N0000006337,Ergocalciferols,PharmacologicClass
Pharmacologic Class::N0000006496,Nicotine,PharmacologicClass
Pharmacologic Class::N0000006688,Carnitine,PharmacologicClass
Pharmacologic Class::N0000006801,Bile Acids and Salts,PharmacologicClass
Pharmacologic Class::N0000006806,Amino Acids,PharmacologicClass
Pharmacologic Class::N0000006996,Cholecalciferol,PharmacologicClass
Pharmacologic Class::N0000006999,Urea,PharmacologicClass
Pharmacologic Class::N0000007151,Folic Acid,PharmacologicClass
Pharmacologic Class::N0000007196,Iodine,PharmacologicClass
Pharmacologic Class::N0000007246,Estradiol,PharmacologicClass
Pharmacologic Class::N0000007522,Allylamine,PharmacologicClass
Pharmacologic Class::N0000007529,Macrolides,PharmacologicClass
Pharmacologic Class::N0000007530,Anthracyclines,PharmacologicClass
Pharmacologic Class::N0000007542,Benzodiazepines,PharmacologicClass
Pharmacologic Class::N0000007544,Phenothiazines,PharmacologicClass
Pharmacologic Class::N0000007556,Dihydropyridines,PharmacologicClass
Pharmacologic Class::N0000007566,Benzylamines,PharmacologicClass
Pharmacologic Class::N0000007568,Oxazolidinones,PharmacologicClass
Pharmacologic Class::N0000007570,Pyridines,PharmacologicClass
Pharmacologic Class::N0000007606,Quinolones,PharmacologicClass
Pharmacologic Class::N0000007618,Ergolines,PharmacologicClass
Pharmacologic Class::N0000007620,Ergot Alkaloids,PharmacologicClass
Pharmacologic Class::N0000007621,Ergotamines,PharmacologicClass
Pharmacologic Class::N0000007632,Thyroxine,PharmacologicClass
Pharmacologic Class::N0000007641,Nicotinic Acids,PharmacologicClass
Pharmacologic Class::N0000007647,Nitrates,PharmacologicClass
Pharmacologic Class::N0000007658,Nitrofurans,PharmacologicClass
Pharmacologic Class::N0000007659,Nitrogen Mustard Compounds,PharmacologicClass
Pharmacologic Class::N0000007663,Nitroimidazoles,PharmacologicClass
Pharmacologic Class::N0000007672,Polyenes,PharmacologicClass
Pharmacologic Class::N0000007681,Amides,PharmacologicClass
Pharmacologic Class::N0000007683,Organometallic Compounds,PharmacologicClass
Pharmacologic Class::N0000007698,Biguanides,PharmacologicClass
Pharmacologic Class::N0000007700,Retinoids,PharmacologicClass
Pharmacologic Class::N0000007706,Prostaglandins,PharmacologicClass
Pharmacologic Class::N0000007707,Diphosphonates,PharmacologicClass
Pharmacologic Class::N0000007710,"Prostaglandins E, Synthetic",PharmacologicClass
Pharmacologic Class::N0000007715,Catecholamines,PharmacologicClass
Pharmacologic Class::N0000007770,Deoxyuridine,PharmacologicClass
Pharmacologic Class::N0000007780,Vinca Alkaloids,PharmacologicClass
Pharmacologic Class::N0000007822,Polymyxins,PharmacologicClass
Pharmacologic Class::N0000007853,Aminoglycosides,PharmacologicClass
Pharmacologic Class::N0000007883,Amphetamines,PharmacologicClass
Pharmacologic Class::N0000007888,Bismuth,PharmacologicClass
Pharmacologic Class::N0000007889,Glycopeptides,PharmacologicClass
Pharmacologic Class::N0000007893,Glycosaminoglycans,PharmacologicClass
Pharmacologic Class::N0000007909,Psoralens,PharmacologicClass
Pharmacologic Class::N0000007911,Rifamycins,PharmacologicClass
Pharmacologic Class::N0000007948,Tetracyclines,PharmacologicClass
Pharmacologic Class::N0000007961,"Heparin, Low-Molecular-Weight",PharmacologicClass
Pharmacologic Class::N0000007983,Hydroxy Acids,PharmacologicClass
Pharmacologic Class::N0000008010,Cannabinoids,PharmacologicClass
Pharmacologic Class::N0000008016,Barbiturates,PharmacologicClass
Pharmacologic Class::N0000008048,Sulfonamides,PharmacologicClass
Pharmacologic Class::N0000008053,Sulfones,PharmacologicClass
Pharmacologic Class::N0000008054,Sulfonylurea Compounds,PharmacologicClass
Pharmacologic Class::N0000008065,Purines,PharmacologicClass
Pharmacologic Class::N0000008118,Xanthines,PharmacologicClass
Pharmacologic Class::N0000008157,Cardiac Glycosides,PharmacologicClass
Pharmacologic Class::N0000008217,Azoles,PharmacologicClass
Pharmacologic Class::N0000008241,Androstanes,PharmacologicClass
Pharmacologic Class::N0000008330,Cardiac Rhythm Alteration,PharmacologicClass
Pharmacologic Class::N0000008478,Decreased Cell Wall Integrity,PharmacologicClass
Pharmacologic Class::N0000008479,Decreased Cell Wall Synthesis & Repair,PharmacologicClass
Pharmacologic Class::N0000008486,Decreased Central Nervous System Disorganized Electrical Activity,PharmacologicClass
Pharmacologic Class::N0000008553,Decreased Cholesterol Absorption,PharmacologicClass
Pharmacologic Class::N0000008556,Decreased Coagulation Factor Activity,PharmacologicClass
Pharmacologic Class::N0000008577,Decreased DNA Replication,PharmacologicClass
Pharmacologic Class::N0000008638,Decreased GnRH Secretion,PharmacologicClass
Pharmacologic Class::N0000008663,Decreased Immunologically Active Molecule Activity,PharmacologicClass
Pharmacologic Class::N0000008683,Decreased Leukotriene Production,PharmacologicClass
Pharmacologic Class::N0000008732,Decreased Mitosis,PharmacologicClass
Pharmacologic Class::N0000008779,Decreased Parasympathetic Acetylcholine Activity,PharmacologicClass
Pharmacologic Class::N0000008832,Decreased Platelet Aggregation,PharmacologicClass
Pharmacologic Class::N0000008836,Decreased Prostaglandin Production,PharmacologicClass
Pharmacologic Class::N0000008841,Decreased Protein Synthesis,PharmacologicClass
Pharmacologic Class::N0000008853,Decreased RNA Replication,PharmacologicClass
Pharmacologic Class::N0000008859,Decreased Renal K+ Excretion,PharmacologicClass
Pharmacologic Class::N0000008867,Decreased Respiratory Secretion Viscosity,PharmacologicClass
Pharmacologic Class::N0000008953,Decreased Striated Muscle Contraction,PharmacologicClass
Pharmacologic Class::N0000009010,Decreased Tracheobronchial Stretch Receptor Activity,PharmacologicClass
Pharmacologic Class::N0000009022,Digestive/GI System Activity Alteration,PharmacologicClass
Pharmacologic Class::N0000009034,Emesis Suppression,PharmacologicClass
Pharmacologic Class::N0000009048,GI Motility Alteration,PharmacologicClass
Pharmacologic Class::N0000009059,Genitourinary Arterial Vasodilation,PharmacologicClass
Pharmacologic Class::N0000009065,Hematologic Activity Alteration,PharmacologicClass
Pharmacologic Class::N0000009079,Increased Acetylcholine Activity,PharmacologicClass
Pharmacologic Class::N0000009176,Increased Cellular Death,PharmacologicClass
Pharmacologic Class::N0000009267,Increased Cytokine Activity,PharmacologicClass
