from_iata,to_iata,km,hours,airlines
PEN,JHB,554,1.69,1
PEN,KBR,243,1.3,3
PEN,KCH,1195,2.49,1
PEN,KUA,366,1.46,2
PEN,KUL,325,1.41,4
PEN,LGK,130,1.16,4
PEN,MYY,1523,2.9,1
PEN,SIN,602,1.75,6
PEN,SUB,1978,3.47,1
PEN,SZB,279,1.35,3
PEN,TPE,3135,4.92,1
PEN,USM,473,1.59,2
PEW,AAN,1882,3.35,1
PEW,AUH,1947,3.43,4
PEW,BAH,2179,3.72,1
PEW,CJL,212,1.27,1
PEW,DSK,239,1.3,1
PEW,DXB,1835,3.29,2
PEW,JED,3445,5.31,2
PEW,KBL,221,1.28,1
PEW,KHI,1095,2.37,3
PEW,KUL,4676,6.84,1
PEW,KWI,2286,3.86,1
PEW,LHE,385,1.48,1
PEW,MCT,1729,3.16,2
PEW,RUH,2595,4.24,3
PEW,SHJ,1818,3.27,3
PFQ,THR,530,1.66,1
PGK,BTH,429,1.54,1
PGK,CGK,444,1.56,4
PGK,PLM,180,1.23,1
PGK,TJQ,191,1.24,1
PGU,AWZ,585,1.73,1
PGU,IFN,603,1.75,1
PGU,RAS,1144,2.43,1
PGU,SYZ,241,1.3,1
PGU,THR,934,2.17,1
PHS,CNX,261,1.33,1
PHS,DMK,321,1.4,2
PJG,KHI,379,1.47,1
PKC,KHV,1704,3.13,2
PKC,VVO,2211,3.76,2
PKN,BDJ,353,1.44,1
PKN,CGK,674,1.84,1
PKN,KTG,214,1.27,1
PKN,SOC,544,1.68,1
PKN,SRG,496,1.62,1
PKN,SUB,534,1.67,1
PKR,KTM,146,1.18,1
PKU,BDO,1064,2.33,2
PKU,BTH,306,1.38,2
PKU,CGK,933,2.17,6
PKU,JOG,1354,2.69,2
PKU,KUL,256,1.32,1
PKU,SIN,300,1.38,3
PKU,SZB,297,1.37,2
PKY,CGK,917,2.15,2
PKY,SUB,587,1.73,1
PKZ,LPQ,654,1.82,1
PKZ,REP,286,1.36,1
PKZ,SGN,489,1.61,1
PKZ,VTE,467,1.58,1
PKZ,ZVK,192,1.24,1
PLM,BTH,452,1.56,2
PLM,CGK,419,1.52,4
PLM,DPS,1328,2.66,1
PLM,JOG,836,2.04,1
PLM,KUL,710,1.89,1
PLM,PGK,180,1.23,1
PLM,SIN,479,1.6,3
PLM,TKG,266,1.33,1
PLW,BPN,338,1.42,2
PLW,CGK,1580,2.98,2
PLW,SUB,1068,2.33,1
PLW,UPG,462,1.58,3
PLX,ALA,815,2.02,1
PLX,TSE,622,1.78,1
PLX,UKK,165,1.21,1
PNH,BKK,504,1.63,4
PNH,CAN,1592,2.99,1
PNH,DMK,529,1.66,1
PNH,HAN,1081,2.35,2
PNH,HKG,1536,2.92,1
PNH,ICN,3598,5.5,2
PNH,KUL,1038,2.3,2
PNH,NNG,1280,2.6,1
PNH,PVG,2790,4.49,1
PNH,REP,236,1.29,1
PNH,RGN,1112,2.39,1
PNH,SGN,213,1.27,3
PNH,SIN,1138,2.42,5
PNH,TPE,2288,3.86,2
PNH,VTE,757,1.95,2
PNK,BTH,604,1.75,1
PNK,CGK,731,1.91,3
PNK,KCH,210,1.26,1
PNK,KTG,195,1.24,1
PNQ,AMD,517,1.65,2
PNQ,BLR,723,1.9,5
PNQ,BOM,124,1.16,2
PNQ,CCU,1577,2.97,1
PNQ,COK,975,2.22,1
PNQ,DEL,1156,2.45,6
PNQ,GOI,356,1.45,2
PNQ,IDR,500,1.62,2
PNQ,MAA,913,2.14,3
PNQ,NAG,605,1.76,2
PNQ,SHJ,2038,3.55,2
PPK,ALA,1391,2.74,1
PPK,TSE,444,1.56,1
PPS,BKI,518,1.65,1
PPS,CEB,575,1.72,1
PPS,DVO,811,2.01,1
PPS,ILO,426,1.53,1
PPS,MNL,584,1.73,5
PQC,HAN,1244,2.55,1
PQC,SGN,300,1.38,3
PQC,VCA,188,1.23,1
PRH,DMK,472,1.59,1
PSJ,UPG,423,1.53,1
PUS,BKK,3698,5.62,4
PUS,CAN,2000,3.5,1
PUS,CEB,2811,4.51,3
PUS,CJU,291,1.36,3
PUS,CSX,1675,3.09,1
PUS,CTS,1386,2.73,1
PUS,FUK,225,1.28,3
PUS,GMP,327,1.41,2
PUS,HAN,2736,4.42,2
PUS,HGH,967,2.21,2
PUS,HKG,2043,3.55,4
PUS,KHH,1630,3.04,1
PUS,KIX,582,1.73,5
PUS,KLO,2696,4.37,2
PUS,KUL,4570,6.71,1
PUS,KWL,2122,3.65,1
PUS,MFM,2078,3.6,2
PUS,MNL,2431,4.04,3
PUS,NGO,717,1.9,2
PUS,NKG,1009,2.26,2
PUS,NRT,1038,2.3,5
PUS,OKA,1007,2.26,2
PUS,PEK,1215,2.52,4
PUS,PVG,801,2.0,4
PUS,REP,3493,5.37,2
PUS,SGN,3523,5.4,2
PUS,SHE,861,2.08,2
PUS,TAO,782,1.98,5
PUS,TPE,1345,2.68,2
PUS,TXN,1170,2.46,1
PUS,TYN,1484,2.85,1
PUS,VVO,955,2.19,1
PUS,WUH,1457,2.82,1
PUS,XIY,1841,3.3,1
PVG,ACX,1782,3.23,1
PVG,AOG,1112,2.39,2
PVG,AUH,6550,9.19,2
PVG,BAV,1490,2.86,1
PVG,BHY,1639,3.05,2
PVG,BKI,2866,4.58,2
PVG,BKK,2897,4.62,5
PVG,BWN,3001,4.75,1
PVG,CAN,1203,2.5,6
PVG,CGK,4446,6.56,2
PVG,CGO,833,2.04,3
PVG,CGQ,1469,2.84,5
PVG,CJU,513,1.64,4
PVG,CKG,1461,2.83,7
PVG,CMB,5099,7.37,1
PVG,CNX,2674,4.34,3
PVG,CSX,892,2.12,2
PVG,CTS,2181,3.73,2
PVG,CTU,1704,3.13,7
PVG,DAD,2173,3.72,1
PVG,DAT,1243,2.55,1
PVG,DAX,1367,2.71,1
PVG,DDG,1013,2.27,1
PVG,DEL,4291,6.36,2
PVG,DLC,870,2.09,7
PVG,DOY,760,1.95,1
PVG,DPS,4492,6.62,1
PVG,DXB,6448,9.06,1
PVG,DYG,1116,2.4,3
PVG,FOC,616,1.77,2
PVG,FUK,856,2.07,3
PVG,HAK,1686,3.11,5
PVG,HAN,1937,3.42,2
PVG,HDG,907,2.13,1
PVG,HET,1402,2.75,2
PVG,HFE,433,1.54,2
PVG,HIJ,1101,2.38,2
PVG,HKG,1256,2.57,7
PVG,HKT,3534,5.42,4
PVG,HMI,2798,4.5,1
PVG,HRB,1655,3.07,5
PVG,HSN,145,1.18,1
PVG,IBR,1808,3.26,1
PVG,ICN,822,2.03,5
PVG,IKA,6443,9.05,1
PVG,JJN,773,1.97,2
PVG,JMU,1897,3.37,1
PVG,JNZ,1109,2.39,2
PVG,JZH,1717,3.15,3
PVG,KHH,963,2.2,4
PVG,KHN,622,1.78,3
PVG,KIJ,1754,3.19,2
PVG,KIX,1307,2.63,7
PVG,KMG,1966,3.46,6
PVG,KMQ,1469,2.84,2
PVG,KOJ,848,2.06,2
PVG,KUL,3797,5.75,4
PVG,KWE,1547,2.93,5
PVG,KWL,1327,2.66,7
PVG,LHW,1779,3.22,2
PVG,LYI,537,1.67,1
PVG,LZH,1444,2.8,1
PVG,LZO,1599,3.0,1
PVG,MDG,1635,3.04,1
PVG,MFM,1290,2.61,6
PVG,MIG,1620,3.02,2
PVG,MNL,1851,3.31,4
PVG,MWX,604,1.75,1
PVG,MYJ,1064,2.33,2
PVG,NAO,1491,2.86,1
PVG,NDG,1799,3.25,1
PVG,NGO,1457,2.82,5
PVG,NGS,789,1.99,2
PVG,NKG,287,1.36,1
PVG,NNG,1650,3.06,4
PVG,NRT,1796,3.25,5
PVG,OKA,792,1.99,3
PVG,OKJ,1193,2.49,2
PVG,PEK,1100,2.38,6
PVG,PNH,2790,4.49,2
PVG,PUS,801,2.0,4
PVG,REP,2696,4.37,3
PVG,RMQ,774,1.97,1
PVG,SDJ,1909,3.39,2
PVG,SGN,2746,4.43,2
PVG,SHE,1177,2.47,5
PVG,SHP,999,2.25,2
PVG,SIN,3806,5.76,3
PVG,SJW,1025,2.28,1
PVG,SWA,993,2.24,1
PVG,SYX,1896,3.37,5
PVG,SZX,1233,2.54,6
PVG,TAE,826,2.03,1
PVG,TAK,1192,2.49,1
PVG,TAO,585,1.73,6
PVG,TGO,1381,2.73,1
PVG,TNA,763,1.95,1
PVG,TOY,1544,2.93,2
PVG,TPE,677,1.85,8
PVG,TSA,676,1.84,3
PVG,TSN,975,2.22,3
PVG,TYN,1116,2.4,2
PVG,URC,3312,5.14,2
PVG,WEF,660,1.82,1
PVG,WNZ,371,1.46,3
PVG,WUH,725,1.91,5
PVG,WXN,1275,2.59,2
PVG,XFN,907,2.13,1
PVG,XIY,1273,2.59,8
PVG,XMN,818,2.02,4
PVG,XNN,1917,3.4,1
PVG,YBP,1681,3.1,1
PVG,YCU,1095,2.37,2
PVG,YNJ,1470,2.84,2
PVG,YNT,697,1.87,3
PVG,YNY,993,2.24,1
PVG,ZHA,1587,2.98,3
PVG,ZUH,1316,2.65,4
PWQ,ALA,983,2.23,1
PWQ,TSE,408,1.51,1
PXU,DAD,228,1.28,1
PXU,HAN,836,2.04,1
PXU,SGN,384,1.48,1
PYJ,MJZ,440,1.55,1
PYJ,OVB,2007,3.51,1
PYJ,YKS,977,2.22,2
PYY,CNX,87,1.11,1
PZH,DSK,149,1.19,1
PZH,UET,271,1.34,1
PZI,CKG,592,1.74,1
PZI,CTU,496,1.62,3
RAE,JED,1045,2.31,1
RAE,RUH,858,2.07,1
RAH,RUH,608,1.76,1
RAJ,BOM,419,1.52,3
RAS,AWZ,670,1.84,1
RAS,BND,1290,2.61,1
RAS,MED,1703,3.13,1
RAS,MHD,900,2.12,3
RAS,PGU,1144,2.43,1
RAS,SYZ,908,2.13,1
RAS,THR,237,1.3,2
RDN,SIN,503,1.63,1
RDN,SZB,335,1.42,1
REN,DYU,1802,3.25,2
REN,LBD,1687,3.11,2
REP,BKK,333,1.42,2
REP,CAN,1493,2.87,2
REP,DAD,555,1.69,4
REP,DMK,351,1.44,1
REP,HAN,894,2.12,3
REP,HKG,1456,2.82,1
REP,ICN,3490,5.36,4
REP,KMG,1303,2.63,1
REP,KOS,315,1.39,1
REP,KUL,1208,2.51,2
REP,LPQ,742,1.93,2
REP,MNL,1860,3.33,1
REP,PEK,3217,5.02,1
REP,PKZ,286,1.36,1
REP,PNH,236,1.29,4
REP,PUS,3493,5.37,2
REP,PVG,2696,4.37,3
REP,SGN,422,1.53,2
REP,SIN,1341,2.68,4
REP,TPE,2238,3.8,1
RGN,AKY,497,1.62,2
RGN,BKK,611,1.76,4
RGN,CAN,1930,3.41,2
RGN,CCU,1027,2.28,1
RGN,CNX,364,1.46,1
RGN,DAC,975,2.22,1
RGN,DMK,584,1.73,2
RGN,HAN,1124,2.41,1
RGN,HEH,433,1.54,3
RGN,HKG,1955,3.44,1
RGN,ICN,3742,5.68,3
RGN,KMG,1152,2.44,2
RGN,KUL,1688,3.11,3
RGN,KYP,392,1.49,1
RGN,MDL,533,1.67,2
RGN,MYT,951,2.19,1
RGN,NNG,1409,2.76,1
RGN,NRT,4831,7.04,1
RGN,NYU,492,1.61,3
RGN,PEK,3244,5.05,1
RGN,PNH,1112,2.39,1
RGN,SGN,1321,2.65,1
RGN,SIN,1932,3.42,6
RGN,SNW,260,1.32,1
RGN,THL,564,1.71,1
RGN,TPE,2754,4.44,1
RGN,TVY,383,1.48,1
RIY,ADE,512,1.64,2
RIY,AUH,1219,2.52,1
RIY,DXB,1333,2.67,1
RIY,JED,1331,2.66,1
RIY,KWI,1626,3.03,1
RIY,SAH,561,1.7,2
RIY,SCT,539,1.67,2
RIY,SHJ,1348,2.69,1
RJH,DAC,192,1.24,1
RLK,HET,343,1.43,1
RLK,PEK,753,1.94,2
RLK,XIY,726,1.91,1
RMQ,CAN,751,1.94,1
RMQ,CGO,1315,2.64,1
RMQ,CSX,857,2.07,1
RMQ,FOC,209,1.26,1
RMQ,HAN,1556,2.95,1
RMQ,HGH,664,1.83,2
RMQ,HKG,719,1.9,3
RMQ,HUN,105,1.13,1
RMQ,KIX,1809,3.26,1
RMQ,KNH,230,1.29,1
RMQ,MFM,756,1.94,2
RMQ,MXZ,455,1.57,1
RMQ,MZG,127,1.16,1
RMQ,NGB,624,1.78,2
RMQ,NKG,849,2.06,1
RMQ,NNG,1283,2.6,1
RMQ,OKA,738,1.92,1
RMQ,PVG,774,1.97,1
RMQ,SGN,2101,3.63,1
RMQ,SZX,718,1.9,1
RMQ,TAO,1335,2.67,1
RMQ,TNA,1437,2.8,1
RMQ,XMN,254,1.32,2
ROI,DMK,419,1.52,1
RPR,BHO,510,1.64,2
RPR,BOM,955,2.19,2
RPR,CCU,711,1.89,1
RPR,DEL,945,2.18,4
RPR,IDR,636,1.79,1
RPR,VTZ,415,1.52,1
RSU,CJU,181,1.23,1
RSU,GMP,311,1.39,2
RUH,ABT,734,1.92,1
RUH,AHB,856,2.07,2
RUH,AJF,844,2.05,1
RUH,AMM,1289,2.61,3
RUH,AQI,380,1.48,1
RUH,AUH,805,2.01,3
RUH,BAH,421,1.53,2
RUH,BEY,1465,2.83,2
RUH,BHH,694,1.87,1
RUH,BLR,3500,5.38,1
RUH,BOM,2770,4.46,3
RUH,CAN,6686,9.36,1
RUH,CCJ,3442,5.3,2
RUH,CGK,7342,10.18,1
RUH,CMB,4040,6.05,3
RUH,COK,3540,5.42,1
RUH,DAC,4408,6.51,2
RUH,DEL,3037,4.8,2
RUH,DMM,353,1.44,2
RUH,DWC,853,2.07,1
RUH,DXB,873,2.09,4
RUH,EAM,850,2.06,1
RUH,ELQ,329,1.41,1
RUH,GIZ,992,2.24,2
RUH,HAS,571,1.71,1
RUH,HKG,6782,9.48,1
RUH,HOF,283,1.35,1
RUH,ICN,7492,10.37,1
RUH,JED,852,2.06,5
RUH,KHI,2061,3.58,2
RUH,KUL,6377,8.97,1
RUH,KWI,491,1.61,4
RUH,LHE,2802,4.5,3
RUH,LKO,3417,5.27,1
RUH,MAA,3749,5.69,1
RUH,MCT,1184,2.48,2
RUH,MED,708,1.89,2
RUH,MNL,7778,10.72,2
RUH,PEW,2595,4.24,3
RUH,RAE,858,2.07,1
RUH,RAH,608,1.76,1
RUH,SAH,1085,2.36,2
RUH,SHJ,888,2.11,1
RUH,SHW,834,2.04,1
RUH,SIN,6674,9.34,2
RUH,SKT,2816,4.52,1
RUH,TAI,1282,2.6,1
RUH,TIF,738,1.92,2
RUH,TRV,3688,5.61,1
RUH,TUI,1080,2.35,1
RUH,TUU,1070,2.34,1
RUH,ULH,875,2.09,1
RUH,URY,1169,2.46,1
RUH,YNB,878,2.1,1
RXS,MNL,374,1.47,3
RYK,AUH,1616,3.02,1
RYK,KHI,496,1.62,1
RYK,LHE,529,1.66,1
RZR,MHD,803,2.0,1
RZR,THR,147,1.18,1
SAH,AAY,855,2.07,2
SAH,ADE,307,1.38,3
SAH,AMM,1990,3.49,2
SAH,AUH,1475,2.84,1
SAH,AXK,298,1.37,1
SAH,BAH,1372,2.71,2
SAH,BEY,2220,3.77,1
SAH,DXB,1589,2.99,3
SAH,GXF,492,1.61,2
SAH,HOD,156,1.2,2
SAH,JED,872,2.09,2
SAH,KWI,1576,2.97,2
SAH,RIY,561,1.7,2
SAH,RUH,1085,2.36,2
SAH,TAI,199,1.25,2
SBW,BKI,609,1.76,1
SBW,BTU,150,1.19,1
SBW,JHB,927,2.16,1
SBW,KCH,201,1.25,2
SBW,KUL,1143,2.43,3
SBW,MYY,319,1.4,1
SCO,AKX,847,2.06,1
SCO,ALA,2081,3.6,2
SCO,CIT,1499,2.87,1
SCO,EVN,690,1.86,1
SCO,GUW,367,1.46,2
SCO,GYD,387,1.48,2
SCO,KZO,1157,2.45,1
SCO,TBS,557,1.7,1
SCO,TSE,1719,3.15,2
SCO,URA,811,2.01,1
SCT,RIY,539,1.67,2
SDG,THR,393,1.49,1
SDJ,CTS,520,1.65,6
SDJ,FUK,1070,2.34,4
SDJ,HIJ,826,2.03,2
SDJ,ICN,1272,2.59,2
SDJ,ITM,616,1.77,3
SDJ,KIX,655,1.82,1
SDJ,KMQ,444,1.56,2
SDJ,NGO,518,1.65,2
SDJ,NRT,268,1.33,1
SDJ,OKA,1819,3.27,1
SDJ,PVG,1909,3.39,2
SDJ,TPE,2354,3.94,2
SDJ,UKB,641,1.8,1
SDK,BKI,222,1.28,2
SDK,KUD,177,1.22,1
SDK,KUL,1846,3.31,2
SDK,TWU,176,1.22,1
SDV,ETH,284,1.35,2
SDV,HFA,81,1.1,1
SGC,DYU,2555,4.19,1
SGC,FRU,2034,3.54,2
SGC,LBD,2363,3.95,1
SGC,OSS,2306,3.88,2
SGC,OVB,887,2.11,1
SGC,SVX,881,2.1,1
SGC,TJM,650,1.81,1
SGC,TOF,873,2.09,1
SGC,UFA,1274,2.59,1
SGN,ALA,4606,6.76,1
SGN,AUH,5680,8.1,2
SGN,BKK,716,1.9,4
SGN,BMV,260,1.32,3
SGN,CAH,244,1.3,1
SGN,CAN,1566,2.96,2
SGN,CGK,1884,3.35,1
SGN,CXR,309,1.39,3
SGN,DAD,605,1.76,3
SGN,DLI,214,1.27,2
SGN,DMK,741,1.93,1
SGN,DXB,5619,8.02,1
SGN,FOC,2167,3.71,1
SGN,FUK,3504,5.38,2
SGN,HAN,1160,2.45,3
SGN,HKG,1493,2.87,4
SGN,HND,4324,6.41,1
SGN,HPH,1112,2.39,3
SGN,HUI,631,1.79,2
SGN,ICN,3563,5.45,3
SGN,KHH,1956,3.44,3
SGN,KIX,3910,5.89,2
SGN,KUL,1050,2.31,3
SGN,MNL,1611,3.01,3
SGN,NGO,4055,6.07,1
SGN,NNG,1321,2.65,1
SGN,NRT,4383,6.48,4
SGN,PEK,3398,5.25,1
SGN,PKZ,489,1.61,1
SGN,PNH,213,1.27,3
SGN,PQC,300,1.38,3
SGN,PUS,3523,5.4,2
SGN,PVG,2746,4.43,2
SGN,PXU,384,1.48,1
SGN,REP,422,1.53,2
SGN,RGN,1321,2.65,1
SGN,RMQ,2101,3.63,1
SGN,SIN,1093,2.37,5
SGN,TBB,383,1.48,1
SGN,TPE,2208,3.76,3
SGN,UIH,435,1.54,2
SGN,VCL,556,1.69,1
SGN,VCS,232,1.29,1
SGN,VDH,745,1.93,1
SGN,VII,887,2.11,3
SGN,VKG,192,1.24,1
SHA,AQG,415,1.52,1
SHA,BAV,1456,2.82,2
SHA,BFJ,1598,3.0,1
SHA,CAN,1176,2.47,7
SHA,CGD,967,2.21,1
SHA,CGO,791,1.99,3
SHA,CIH,944,2.18,1
SHA,CKG,1417,2.77,7
SHA,CSX,852,2.06,5
SHA,CTU,1659,3.07,7
SHA,FOC,608,1.76,4
SHA,FUG,560,1.7,2
SHA,GMP,866,2.08,4
SHA,HDG,870,2.09,1
SHA,HET,1371,2.71,2
SHA,HIA,355,1.44,1
SHA,HKG,1232,2.54,5
SHA,HND,1777,3.22,5
SHA,JDZ,450,1.56,2
SHA,JIQ,1214,2.52,1
SHA,JIU,565,1.71,1
SHA,JJN,761,1.95,3
SHA,JNG,650,1.81,2
SHA,JUH,352,1.44,1
SHA,KHN,584,1.73,2
SHA,KMG,1925,3.41,5
SHA,KOW,873,2.09,1
SHA,KWE,1506,2.88,6
SHA,KWL,1290,2.61,2
SHA,LCX,760,1.95,1
SHA,LHW,1736,3.17,3
SHA,LJG,2109,3.64,1
SHA,LYA,923,2.15,1
SHA,LYG,440,1.55,2
SHA,LYI,507,1.63,2
SHA,LZH,1408,2.76,1
SHA,MFM,1266,2.58,4
SHA,NAY,1054,2.32,2
SHA,NNG,1615,3.02,4
SHA,NNY,845,2.06,1
SHA,PEK,1076,2.34,7
SHA,SHE,1177,2.47,2
SHA,SJW,993,2.24,5
SHA,SWA,975,2.22,4
SHA,SYX,1869,3.34,3
SHA,SZX,1208,2.51,7
SHA,TAO,571,1.71,6
SHA,TNA,735,1.92,3
SHA,TSA,682,1.85,6
SHA,TSN,953,2.19,7
SHA,TXN,337,1.42,2
SHA,TYN,1080,2.35,4
SHA,URC,3272,5.09,6
SHA,WNZ,368,1.46,3
SHA,WUH,681,1.85,4
SHA,WUS,505,1.63,1
SHA,XIY,1229,2.54,5
SHA,XMN,804,2.0,6
SHA,XUZ,476,1.59,1
SHA,YIC,778,1.97,1
SHA,YIH,943,2.18,2
SHA,YNT,690,1.86,4
SHA,YNZ,270,1.34,1
SHA,ZUH,1292,2.62,4
SHA,ZYI,1444,2.8,1
SHB,CTS,280,1.35,1
SHB,HND,996,2.25,1
SHE,BAV,1135,2.42,1
SHE,CAN,2238,3.8,4
SHE,CGO,1156,2.45,3
SHE,CIF,384,1.48,1
SHE,CJJ,647,1.81,1
SHE,CJU,942,2.18,1
SHE,CKG,2011,3.51,1
SHE,CSX,1761,3.2,1
SHE,CTU,2135,3.67,3
SHE,CZX,1130,2.41,3
SHE,DAT,859,2.07,1
SHE,DSN,1174,2.47,1
SHE,FNJ,326,1.41,1
SHE,FUK,1085,2.36,1
SHE,HET,978,2.22,3
SHE,HFE,1226,2.53,1
SHE,HGH,1298,2.62,7
SHE,HKG,2328,3.91,1
SHE,HLH,520,1.65,1
SHE,ICN,529,1.66,2
SHE,JMU,802,2.0,1
SHE,JNG,940,2.17,1
SHE,JXA,743,1.93,1
SHE,KHN,1577,2.97,1
SHE,KIX,1303,2.63,2
SHE,KWL,2205,3.76,1
SHE,LHW,1802,3.25,1
SHE,LYA,1235,2.54,1
SHE,LYG,883,2.1,1
SHE,LYI,856,2.07,2
SHE,MDG,589,1.74,1
SHE,MFM,2356,3.94,2
SHE,MIG,2016,3.52,1
SHE,NBS,344,1.43,2
SHE,NGB,1326,2.66,1
SHE,NGO,1384,2.73,1
SHE,NKG,1175,2.47,6
SHE,NRT,1602,3.0,4
SHE,PEK,605,1.76,4
SHE,PUS,861,2.08,2
SHE,PVG,1177,2.47,5
SHE,SHA,1177,2.47,2
SHE,SJW,836,2.04,3
SHE,SZX,2297,3.87,3
SHE,TAO,655,1.82,9
SHE,TNA,757,1.95,5
SHE,TPE,1853,3.32,4
SHE,TSN,590,1.74,1
SHE,TYN,1024,2.28,4
SHE,WEF,671,1.84,1
SHE,WNZ,1545,2.93,2
SHE,WUH,1464,2.83,3
SHE,WUX,1160,2.45,2
SHE,XIY,1515,2.89,6
SHE,XMN,1964,3.46,3
SHE,XUZ,990,2.24,1
SHE,YIW,1402,2.75,1
SHE,YNT,505,1.63,1
SHE,YNZ,958,2.2,1
SHJ,ADE,1772,3.21,1
SHJ,AHB,1543,2.93,1
SHJ,ALA,2798,4.5,1
SHJ,AMD,1753,3.19,1
SHJ,AMM,2032,3.54,1
SHJ,AUH,132,1.17,1
SHJ,BAH,500,1.62,1
SHJ,BEY,2150,3.69,1
SHJ,BGW,1404,2.75,1
SHJ,BLR,2685,4.36,1
SHJ,BOM,1914,3.39,1
SHJ,BSR,965,2.21,1
SHJ,CCJ,2667,4.33,3
SHJ,CGP,3698,5.62,1
SHJ,CIT,2285,3.86,1
SHJ,CJB,2767,4.46,1
SHJ,CMB,3280,5.1,3
SHJ,COK,2774,4.47,4
SHJ,DAC,3521,5.4,1
SHJ,DEA,1560,2.95,1
SHJ,DEL,2167,3.71,1
SHJ,DMM,586,1.73,1
SHJ,DYU,1928,3.41,1
SHJ,EBL,1637,3.05,1
SHJ,ELQ,1180,2.48,1
SHJ,EVN,1945,3.43,1
SHJ,GOI,2203,3.75,1
SHJ,HAS,1397,2.75,1
SHJ,HOF,606,1.76,1
SHJ,IKA,1197,2.5,1
SHJ,IXE,2451,4.06,1
SHJ,JAI,2032,3.54,2
SHJ,JED,1716,3.15,1
SHJ,KHI,1173,2.47,2
SHJ,KTM,2974,4.72,1
SHJ,KWI,862,2.08,1
SHJ,LHE,1968,3.46,1
SHJ,LRR,284,1.35,1
SHJ,MAA,2922,4.65,2
SHJ,MCT,340,1.43,1
SHJ,MED,1596,3.0,1
SHJ,MHD,1275,2.59,1
SHJ,MUX,1654,3.07,1
SHJ,NAG,2447,4.06,1
SHJ,NJF,1312,2.64,1
SHJ,PEW,1818,3.27,3
SHJ,PNQ,2038,3.55,2
SHJ,RUH,888,2.11,1
SHJ,SKT,1998,3.5,2
SHJ,SLL,934,2.17,1
SHJ,SVX,3519,5.4,1
SHJ,SYZ,550,1.69,1
SHJ,TAS,2179,3.72,1
SHJ,TIF,1586,2.98,1
SHJ,TRV,2940,4.67,3
SHJ,TSE,3163,4.95,1
SHJ,TUK,756,1.94,1
SHJ,UET,1249,2.56,1
SHJ,UFA,3250,5.06,1
SHJ,YNB,1766,3.21,1
SHL,CCU,493,1.62,1
SHM,HND,455,1.57,1
SHP,DLC,191,1.24,1
SHP,PVG,999,2.25,2
SHP,SJW,473,1.59,3
SHP,TAO,415,1.52,1
SHW,JED,957,2.2,1
SHW,RUH,834,2.04,1
SIN,AMD,4157,6.2,1
SIN,AUH,5886,8.36,6
SIN,BDO,1000,2.25,5
SIN,BKI,1432,2.79,4
SIN,BKK,1417,2.77,9
SIN,BLR,3179,4.97,3
SIN,BOM,3922,5.9,3
SIN,BPN,1464,2.83,3
SIN,BWN,1278,2.6,2
SIN,CAN,2648,4.31,3
SIN,CCU,2904,4.63,4
SIN,CEB,2423,4.03,4
SIN,CGK,882,2.1,10
SIN,CJB,3164,4.96,2
SIN,CKG,3167,4.96,2
SIN,CMB,2750,4.44,5
SIN,CNX,2013,3.52,4
SIN,COK,3202,5.0,3
SIN,CRK,2382,3.98,3
SIN,CSX,3141,4.93,2
SIN,CTU,3250,5.06,3
SIN,DAC,2898,4.62,4
SIN,DAD,1698,3.12,3
SIN,DEL,4159,6.2,4
SIN,DIL,2628,4.29,1
SIN,DMK,1446,2.81,1
SIN,DPS,1672,3.09,10
SIN,DVO,2484,4.11,2
SIN,DXB,5847,8.31,5
SIN,FOC,3207,5.01,2
SIN,FUK,4521,6.65,2
SIN,HAK,2183,3.73,3
SIN,HAN,2218,3.77,4
SIN,HDY,738,1.92,1
SIN,HGH,3650,5.56,1
SIN,HKG,2566,4.21,8
SIN,HKT,980,2.23,6
SIN,HND,5300,7.62,4
SIN,ICN,4627,6.78,5
SIN,ILO,2299,3.87,1
SIN,IPH,482,1.6,2
SIN,JED,7360,10.2,1
SIN,JOG,1242,2.55,5
SIN,KBR,568,1.71,1
SIN,KBV,933,2.17,2
SIN,KCH,706,1.88,4
SIN,KHH,2949,4.69,1
SIN,KIX,4902,7.13,2
SIN,KLO,2330,3.91,2
SIN,KMG,2644,4.3,2
SIN,KTM,3538,5.42,2
SIN,KUA,283,1.35,2
SIN,KUL,297,1.37,10
SIN,KWE,2817,4.52,1
SIN,LGK,728,1.91,5
SIN,LJG,2845,4.56,1
SIN,LOP,1765,3.21,3
SIN,MAA,2925,4.66,7
SIN,MDC,2327,3.91,3
SIN,MFM,2535,4.17,1
SIN,MNL,2375,3.97,5
SIN,MYY,1158,2.45,1
SIN,NGB,3665,5.58,1
SIN,NGO,5041,7.3,2
SIN,NKG,3722,5.65,1
SIN,NNG,2407,4.01,1
SIN,NRT,5358,7.7,8
SIN,PEK,4491,6.61,2
SIN,PEN,602,1.75,6
SIN,PKU,300,1.38,3
SIN,PLM,479,1.6,3
SIN,PNH,1138,2.42,4
SIN,PVG,3806,5.76,3
SIN,RDN,503,1.63,1
SIN,REP,1341,2.68,4
SIN,RGN,1932,3.42,6
SIN,RUH,6674,9.34,2
SIN,SGN,1093,2.37,5
SIN,SOC,1239,2.55,3
SIN,SRG,1165,2.46,4
SIN,SUB,1376,2.72,7
SIN,SWA,2813,4.52,1
SIN,SZB,336,1.42,2
SIN,SZX,2594,4.24,5
SIN,TAO,4233,6.29,1
SIN,TAS,5638,8.05,2
SIN,TGG,459,1.57,1
